,Time,AX,AY,AZ,GX,GY,GZ
201,35553,49,1108,-326,-112,-366,-318
202,35559,113,1080,17,-110,-354,-300
203,35565,129,1012,296,-115,-358,-280
204,35572,72,991,416,-119,-355,-280
205,35578,71,990,368,-113,-358,-276
206,35584,84,998,322,-122,-351,-268
207,35590,87,1007,217,-122,-354,-279
208,35597,98,1008,107,-116,-358,-282
209,35603,68,1013,0,-110,-363,-282
210,35609,81,1003,-21,-107,-370,-289
211,35615,72,992,-43,-110,-369,-295
212,35622,40,975,-83,-115,-370,-303
213,35628,3,968,-123,-109,-369,-313
214,35634,2,955,-149,-101,-370,-316
215,35640,-5,945,-172,-101,-378,-313
216,35647,0,943,-195,-101,-369,-315
217,35653,5,962,-192,-103,-373,-315
218,35659,0,964,-188,-106,-378,-312
219,35665,13,959,-140,-103,-360,-306
220,35672,18,961,-67,-103,-358,-313
221,35678,-12,991,-6,-119,-361,-306
222,35684,-7,995,32,-122,-352,-303
223,35690,900,932,-7,-125,-349,-303
224,35697,-5,985,-6,-116,-354,-297
225,35703,28,994,-39,-124,-348,-298
226,35709,23,989,-45,-121,-342,-304
227,35715,29,979,-49,-116,-340,-304
228,35722,28,981,-47,-116,-340,-304
229,35728,21,976,-45,-124,-351,-289
230,35734,55,1004,-58,-125,-352,-292
231,35740,11,974,-76,-127,-352,-291
232,35747,11,965,-66,-118,-342,-301
233,35753,49,1009,-63,-122,-349,-298
234,35759,17,996,-62,-121,-358,-309
235,35765,29,988,-45,-118,-352,-307
236,35772,38,985,-58,-124,-349,-307
237,35778,42,984,-57,-115,-355,-309
238,35784,48,980,-65,-127,-358,-300
239,35790,59,987,-59,-113,-361,-301
240,35797,72,978,-66,-118,-370,-298
241,35803,81,984,-74,-110,-370,-297
242,35809,97,975,-82,-103,-376,-306
243,35815,106,981,-71,-103,-384,-298
244,35822,114,971,-67,-103,-384,-303
245,35828,111,981,-55,-103,-382,-303
246,35834,106,983,-75,-100,-385,-309
247,35840,134,967,-77,-101,-385,-307
248,35847,113,983,-50,-95,-385,-301
249,35853,130,980,-22,-109,-384,-328
250,35859,136,971,-49,-107,-378,-316
251,35865,135,977,-44,-98,-385,-316
252,35872,135,977,-45,-106,-379,-318
253,35878,134,975,-40,-101,-393,-322
254,35884,135,975,-42,-94,-382,-316
255,35890,126,980,-56,-94,-387,-312
256,35897,133,977,-51,-100,-391,-318
257,35903,140,974,-44,-97,-393,-319
258,35909,133,977,-40,-95,-384,-312
259,35915,125,974,-70,-101,-382,-298
260,35922,124,973,-84,-103,-387,-295
261,35928,129,975,-65,-97,-387,-291
262,35934,127,977,-73,-100,-387,-295
263,35940,130,974,-68,-100,-393,-298
264,35947,132,975,-70,-100,-393,-301
265,35953,129,974,-75,-101,-387,-298
266,35959,131,971,-86,-103,-393,-292
267,35965,135,973,-80,-101,-396,-286
268,35972,134,977,-78,-103,-394,-294
269,35978,138,973,-80,-101,-391,-288
270,35984,139,974,-78,-100,-397,-291
271,35990,139,973,-79,-92,-397,-289
272,35997,132,972,-100,-101,-397,-286
273,36003,129,971,-111,-103,-394,-279
274,36009,130,970,-116,-97,-403,-279
275,36015,131,970,-117,-89,-400,-267
276,36022,142,970,-112,-94,-394,-273
277,36028,144,963,-111,-94,-405,-276
278,36034,144,968,-110,-94,-399,-276
279,36040,145,971,-85,-104,-405,-276
280,36047,130,976,-99,-89,-391,-277
281,36053,118,965,-127,-107,-391,-280
282,36059,132,965,-112,-101,-402,-277
283,36065,131,968,-82,-113,-394,-288
284,36072,130,969,-100,-113,-391,-289
285,36078,127,970,-66,-106,-388,-279
286,36084,113,987,-86,-104,-394,-288
287,36090,55,983,-97,-98,-391,-279
288,36097,105,975,-81,-100,-384,-279
289,36103,114,973,-68,-97,-382,-286
290,36109,112,975,-52,-109,-384,-289
291,36115,118,981,-30,-104,-381,-292
292,36122,99,979,-36,-101,-387,-294
293,36128,88,978,-46,-106,-375,-304
294,36134,46,1012,-37,-101,-376,-297
295,36140,62,982,-20,-110,-372,-309
296,36147,69,987,-38,-110,-370,-300
297,36153,66,976,-33,-109,-364,-306
298,36159,66,968,-26,-112,-376,-298
299,36165,63,983,-41,-113,-361,-310
300,36172,55,985,-38,-116,-361,-303
301,36178,67,976,-42,-113,-372,-294
302,36184,67,980,-31,-115,-363,-304
303,36190,63,982,-38,-110,-364,-301
304,36197,55,998,-44,-116,-372,-307
305,36203,65,984,-34,-115,-370,-298
306,36209,74,980,-30,-113,-363,-303
307,36215,64,982,-41,-116,-361,-303
308,36222,64,986,-39,-110,-369,-301
309,36228,61,982,-33,-106,-367,-301
310,36234,53,985,-46,-109,-366,-298
311,36240,60,982,-42,-106,-375,-301
312,36247,63,979,-38,-107,-361,-294
313,36253,58,989,-43,-103,-355,-307
314,36259,51,1000,-24,-110,-361,-307
315,36265,57,1017,112,-110,-358,-303
316,36272,85,1059,192,-109,-367,-309
317,36278,119,1030,218,-118,-358,-310
318,36284,113,1016,163,-113,-364,-327
319,36290,73,994,83,-113,-378,-324
320,36297,34,950,-30,-100,-376,-324
321,36303,20,941,-94,-104,-376,-336
322,36309,-10,944,-143,-98,-369,-345
323,36315,-24,951,-215,-98,-378,-351
324,36322,13,956,-254,-97,-375,-345
325,36328,0,963,-340,-98,-379,-354
326,36334,8,993,-456,-101,-379,-337
327,36340,31,1037,-512,-110,-369,-336
328,36347,41,1077,-488,-112,-366,-330
329,36353,137,1125,-236,-112,-361,-306
330,36359,125,1141,76,-124,-363,-286
331,36365,22,1008,290,-112,-367,-276
332,36372,-10,956,366,-116,-366,-270
333,36378,26,958,378,-113,-363,-259
334,36384,82,987,305,-115,-348,-268
335,36390,95,1024,210,-121,-355,-282
336,36397,71,1026,78,-116,-352,-279
337,36403,51,1027,-25,-107,-360,-298
338,36409,32,1005,-111,-116,-354,-291
339,36415,25,968,-130,-112,-358,-294
340,36422,29,976,-158,-109,-363,-309
341,36428,28,975,-167,-106,-363,-306
342,36434,27,971,-171,-106,-361,-307
343,36440,37,972,-154,-121,-361,-313
344,36447,43,964,-136,-110,-361,-309
345,36453,57,978,-114,-104,-358,-301
346,36459,52,992,-97,-115,-360,-309
347,36465,73,994,-71,-109,-357,-310
348,36472,78,988,-62,-107,-351,-301
349,36478,60,988,-51,-112,-360,-304
350,36484,49,966,-50,-121,-352,-303
351,36490,43,983,-19,-112,-364,-292
352,36497,36,964,-8,-115,-354,-301
353,36503,13,964,0,-113,-355,-298
354,36509,-13,963,13,-113,-366,-300
355,36515,-34,950,23,-113,-360,-301
356,36522,-58,950,24,-118,-354,-307
357,36528,-112,970,15,-115,-345,-304
358,36534,1128,1555,-756,-109,-345,-306
359,36540,-83,957,-62,-113,-354,-298
360,36547,-124,1184,-65,-119,-349,-294
361,36553,1,970,-28,-116,-351,-306
362,36559,17,973,-16,-121,-351,-307
363,36565,14,981,-27,-121,-343,-303
364,36572,7,993,-61,-116,-345,-306
365,36578,17,984,-47,-124,-345,-298
366,36584,29,988,-44,-116,-348,-301
367,36590,39,981,-58,-121,-354,-303
368,36597,36,984,-59,-122,-357,-291
369,36603,57,983,-70,-112,-361,-297
370,36609,54,984,-85,-118,-361,-297
371,36615,70,976,-78,-124,-363,-286
372,36622,63,980,-81,-119,-363,-283
373,36628,82,976,-98,-116,-367,-280
374,36634,71,987,-72,-107,-372,-286
375,36640,87,975,-90,-104,-373,-282
376,36647,90,979,-93,-113,-382,-288
377,36653,97,982,-107,-103,-385,-277
378,36659,114,973,-96,-109,-378,-276
379,36665,112,981,-87,-100,-384,-274
380,36672,108,971,-126,-95,-390,-270
381,36678,121,976,-91,-103,-391,-280
382,36684,118,968,-116,-94,-393,-273
383,36690,121,980,-110,-107,-393,-274
384,36697,125,971,-91,-104,-391,-276
385,36703,118,972,-110,-115,-390,-273
386,36709,113,972,-113,-103,-385,-274
387,36715,107,976,-109,-104,-394,-273
388,36722,118,971,-102,-112,-382,-276
389,36728,111,974,-103,-110,-390,-270
390,36734,104,972,-111,-101,-391,-271
391,36740,101,972,-115,-109,-375,-273
392,36747,98,975,-112,-106,-390,-274
393,36753,103,974,-114,-113,-382,-273
394,36759,102,972,-114,-112,-381,-259
395,36765,101,972,-119,-107,-372,-271
396,36772,103,974,-116,-104,-381,-274
397,36778,108,973,-116,-106,-382,-258
398,36784,106,974,-117,-106,-384,-262
399,36790,106,972,-121,-112,-381,-270
400,36797,107,972,-121,-107,-381,-267
401,36803,104,970,-124,-107,-382,-267
402,36809,108,972,-122,-106,-378,-271
403,36815,99,971,-127,-110,-387,-270
404,36822,115,971,-121,-107,-388,-268
405,36828,107,976,-116,-109,-388,-267
406,36834,104,970,-117,-110,-390,-259
407,36840,96,963,-141,-104,-384,-258
408,36847,83,979,-126,-121,-384,-261
409,36853,72,975,-130,-118,-379,-262
410,36859,66,983,-120,-100,-376,-255
411,36865,77,963,-121,-106,-378,-256
412,36872,80,977,-97,-110,-370,-292
413,36878,93,985,-56,-110,-364,-286
414,36884,75,983,-66,-113,-367,-295
415,36890,65,976,-68,-113,-361,-289
416,36897,34,990,-59,-116,-364,-291
417,36903,49,982,-56,-118,-360,-294
418,36909,42,984,-46,-116,-367,-289
419,36915,51,986,-36,-112,-360,-297
420,36922,67,982,-42,-110,-366,-289
421,36928,50,983,-41,-110,-369,-307
422,36934,44,988,-25,-106,-363,-300
423,36940,66,978,-32,-113,-366,-306
424,36947,52,989,-33,-119,-360,-303
425,36953,56,986,-39,-116,-357,-303
426,36959,45,986,-30,-118,-366,-297
427,36965,55,984,-31,-113,-367,-300
428,36972,56,981,-36,-112,-363,-300
429,36978,62,982,-35,-110,-364,-301
430,36984,66,983,-37,-109,-361,-303
431,36990,55,989,-35,-107,-370,-301
432,36997,63,984,-36,-118,-366,-301
433,37003,67,986,-36,-110,-366,-297
434,37009,70,985,-40,-106,-367,-307
435,37015,68,984,-43,-115,-369,-309
436,37022,76,980,-38,-110,-372,-303
437,37028,97,984,-41,-106,-355,-310
438,37034,60,983,-29,-109,-369,-318
439,37040,46,985,-31,-121,-366,-310
440,37047,12,987,-25,-110,-366,-307
441,37053,49,1015,28,-113,-363,-306
442,37059,14,996,209,-118,-364,-307
443,37065,58,1016,256,-118,-354,-318
444,37072,99,1033,240,-110,-367,-321
445,37078,111,1027,171,-112,-367,-324
446,37084,103,1015,79,-112,-360,-336
447,37090,55,1007,1,-101,-363,-342
448,37097,42,980,-68,-109,-369,-345
449,37103,0,964,-136,-91,-378,-360
450,37109,-14,950,-191,-91,-372,-372
451,37115,0,943,-231,-91,-370,-369
452,37122,-3,948,-280,-91,-376,-361
453,37128,4,981,-326,-95,-361,-381
454,37134,4,1004,-358,-91,-361,-363
455,37140,-23,1040,-411,-100,-364,-361
456,37147,-23,1063,-381,-100,-367,-349
457,37153,8,1088,-234,-103,-348,-324
458,37159,43,1120,140,-124,-354,-315
459,37165,112,1011,357,-127,-348,-291
460,37172,58,1025,459,-119,-345,-288
461,37178,55,988,407,-119,-343,-277
462,37184,66,1000,338,-118,-351,-271
463,37190,67,996,215,-130,-348,-282
464,37197,43,992,79,-118,-352,-291
465,37203,33,992,14,-116,-357,-294
466,37209,24,1001,-31,-113,-355,-292
467,37215,30,977,-77,-113,-349,-303
468,37222,35,996,-101,-124,-357,-307
469,37228,20,995,-140,-109,-361,-312
470,37234,39,981,-148,-112,-363,-319
471,37240,16,948,-161,-110,-360,-321
472,37247,22,946,-167,-113,-372,-321
473,37253,1,961,-173,-110,-358,-313
474,37259,0,964,-148,-106,-354,-313
475,37265,0,967,-111,-112,-360,-316
476,37272,5,980,-53,-116,-355,-316
477,37278,-26,980,-10,-113,-346,-303
478,37284,-43,981,29,-115,-351,-307
479,37290,-63,965,31,-124,-346,-309
480,37297,1099,1520,-93,-116,-337,-307
481,37303,-78,987,42,-128,-343,-309
482,37309,-103,999,2,-116,-340,-306
483,37315,52,1009,-121,-119,-340,-310
484,37322,25,975,-40,-119,-336,-306
485,37328,10,1000,-35,-121,-340,-309
486,37334,2,955,-28,-116,-342,-307
487,37340,6,987,-42,-119,-342,-303
488,37347,8,976,-39,-127,-336,-301
489,37353,35,982,-54,-122,-336,-298
490,37359,4,991,-62,-118,-340,-304
491,37365,8,991,-59,-127,-334,-301
492,37372,15,984,-60,-121,-333,-300
493,37378,18,983,-62,-122,-346,-303
494,37384,32,982,-73,-125,-340,-301
495,37390,11,990,-64,-128,-349,-291
496,37397,38,980,-79,-115,-355,-294
497,37403,54,979,-76,-122,-345,-297
498,37409,48,974,-88,-118,-361,-282
499,37415,47,990,-91,-125,-360,-285
500,37422,55,978,-94,-113,-354,-294
501,37428,62,983,-99,-119,-364,-277
502,37434,72,983,-91,-113,-361,-271
503,37440,62,971,-113,-109,-372,-267
504,37447,86,970,-105,-118,-370,-270
505,37453,87,971,-121,-116,-375,-273
506,37459,103,975,-121,-103,-378,-261
507,37465,96,979,-102,-106,-378,-262
508,37472,103,974,-112,-110,-390,-273
509,37478,107,967,-118,-109,-384,-268
510,37484,100,973,-119,-107,-378,-256
511,37490,91,972,-133,-104,-390,-256
512,37497,74,968,-162,-106,-381,-247
513,37503,106,971,-133,-107,-388,-246
514,37509,101,971,-140,-106,-382,-249
515,37515,96,972,-141,-110,-378,-250
516,37522,94,967,-152,-113,-382,-244
517,37528,97,969,-152,-110,-381,-241
518,37534,102,968,-147,-113,-390,-241
519,37540,105,970,-140,-107,-388,-240
520,37547,101,970,-142,-107,-382,-241
